hotelname,stars,rating,reviews,roomtype,checkin_date,checkout_date,occupancy,price,breakfast,currency,url
Apartmán Mejto,0,8.4,13,Apartmán s 1 ložnicí,2023-12-11,2023-12-12,3,2136,0,Kč,https://www.booking.com/hotel/cz/motel-mejto.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=79&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1069853501_379500724_2_0_0&highlighted_blocks=1069853501_379500724_2_0_0&matching_block_id=1069853501_379500724_2_0_0&sr_pri_blocks=1069853501_379500724_2_0_0__5850&from=searchresults#hotelTmpl
Apartmán Mejto,0,8.4,13,Apartmán s 1 ložnicí,2023-12-11,2023-12-12,4,2849,0,Kč,https://www.booking.com/hotel/cz/motel-mejto.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=79&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1069853501_379500724_2_0_0&highlighted_blocks=1069853501_379500724_2_0_0&matching_block_id=1069853501_379500724_2_0_0&sr_pri_blocks=1069853501_379500724_2_0_0__5850&from=searchresults#hotelTmpl
Apartmán Mejto,0,8.4,13,Apartmán s 1 ložnicí,2023-12-11,2023-12-12,1,712,0,Kč,https://www.booking.com/hotel/cz/motel-mejto.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=79&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1069853501_379500724_2_0_0&highlighted_blocks=1069853501_379500724_2_0_0&matching_block_id=1069853501_379500724_2_0_0&sr_pri_blocks=1069853501_379500724_2_0_0__5850&from=searchresults#hotelTmpl
Golden Gate Apartment,0,9.0,1,Apartmán s 1 ložnicí,2023-12-11,2023-12-12,2,1933,0,Kč,https://www.booking.com/hotel/cz/golden-gate-apartment.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=78&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1037330001_376257538_2_0_0&highlighted_blocks=1037330001_376257538_2_0_0&matching_block_id=1037330001_376257538_2_0_0&sr_pri_blocks=1037330001_376257538_2_0_0__7938&from=searchresults#hotelTmpl
Golden Gate Apartment,0,9.0,1,Apartmán s 1 ložnicí,2023-12-11,2023-12-12,3,2040,0,Kč,https://www.booking.com/hotel/cz/golden-gate-apartment.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=78&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1037330001_376257538_2_0_0&highlighted_blocks=1037330001_376257538_2_0_0&matching_block_id=1037330001_376257538_2_0_0&sr_pri_blocks=1037330001_376257538_2_0_0__7938&from=searchresults#hotelTmpl
Golden Gate Apartment,0,9.0,1,Apartmán s 1 ložnicí,2023-12-11,2023-12-12,4,2147,0,Kč,https://www.booking.com/hotel/cz/golden-gate-apartment.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=78&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1037330001_376257538_2_0_0&highlighted_blocks=1037330001_376257538_2_0_0&matching_block_id=1037330001_376257538_2_0_0&sr_pri_blocks=1037330001_376257538_2_0_0__7938&from=searchresults#hotelTmpl
Amazing Apartment Zborovska,0,8.6,163,Apartmán s 1 ložnicí,2023-12-11,2023-12-12,2,2279,0,Kč,https://www.booking.com/hotel/cz/amazing-apartment-zborovska.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=77&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1035884401_376146908_2_0_0&highlighted_blocks=1035884401_376146908_2_0_0&matching_block_id=1035884401_376146908_2_0_0&sr_pri_blocks=1035884401_376146908_2_0_0__9360&from=searchresults#hotelTmpl
Amazing Apartment Zborovska,0,8.6,163,Apartmán s 1 ložnicí,2023-12-11,2023-12-12,3,2421,0,Kč,https://www.booking.com/hotel/cz/amazing-apartment-zborovska.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=77&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1035884401_376146908_2_0_0&highlighted_blocks=1035884401_376146908_2_0_0&matching_block_id=1035884401_376146908_2_0_0&sr_pri_blocks=1035884401_376146908_2_0_0__9360&from=searchresults#hotelTmpl
Amazing Apartment Zborovska,0,8.6,163,Apartmán s 1 ložnicí,2023-12-11,2023-12-12,4,2564,0,Kč,https://www.booking.com/hotel/cz/amazing-apartment-zborovska.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=77&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1035884401_376146908_2_0_0&highlighted_blocks=1035884401_376146908_2_0_0&matching_block_id=1035884401_376146908_2_0_0&sr_pri_blocks=1035884401_376146908_2_0_0__9360&from=searchresults#hotelTmpl
Amazing Apartment Zborovska,0,8.6,163,Apartmán s 1 ložnicí,2023-12-11,2023-12-12,5,2849,0,Kč,https://www.booking.com/hotel/cz/amazing-apartment-zborovska.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=77&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1035884401_376146908_2_0_0&highlighted_blocks=1035884401_376146908_2_0_0&matching_block_id=1035884401_376146908_2_0_0&sr_pri_blocks=1035884401_376146908_2_0_0__9360&from=searchresults#hotelTmpl
Amazing Apartment Zborovska,0,8.6,163,Apartmán s 1 ložnicí,2023-12-11,2023-12-12,6,3482,0,Kč,https://www.booking.com/hotel/cz/amazing-apartment-zborovska.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=77&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1035884401_376146908_2_0_0&highlighted_blocks=1035884401_376146908_2_0_0&matching_block_id=1035884401_376146908_2_0_0&sr_pri_blocks=1035884401_376146908_2_0_0__9360&from=searchresults#hotelTmpl
River View Residence by Charles Bridge,0,8.1,73,Studio,2023-12-11,2023-12-12,3,2668,0,Kč,https://www.booking.com/hotel/cz/river-view-residence-by-charles-bridge.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=76&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1055165502_377701349_0_0_0&highlighted_blocks=1055165502_377701349_0_0_0&matching_block_id=1055165502_377701349_0_0_0&sr_pri_blocks=1055165502_377701349_0_0_0__10960&from=searchresults#hotelTmpl
River View Residence by Charles Bridge,0,8.1,73,Studio,2023-12-11,2023-12-12,2,2897,0,Kč,https://www.booking.com/hotel/cz/river-view-residence-by-charles-bridge.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=76&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1055165502_377701349_0_0_0&highlighted_blocks=1055165502_377701349_0_0_0&matching_block_id=1055165502_377701349_0_0_0&sr_pri_blocks=1055165502_377701349_0_0_0__10960&from=searchresults#hotelTmpl
River View Residence by Charles Bridge,0,8.1,73,Studio,2023-12-11,2023-12-12,3,3141,0,Kč,https://www.booking.com/hotel/cz/river-view-residence-by-charles-bridge.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=76&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1055165502_377701349_0_0_0&highlighted_blocks=1055165502_377701349_0_0_0&matching_block_id=1055165502_377701349_0_0_0&sr_pri_blocks=1055165502_377701349_0_0_0__10960&from=searchresults#hotelTmpl
River View Residence by Charles Bridge,0,8.1,73,Apartmán s 1 ložnicí,2023-12-11,2023-12-12,2,3043,0,Kč,https://www.booking.com/hotel/cz/river-view-residence-by-charles-bridge.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=76&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1055165502_377701349_0_0_0&highlighted_blocks=1055165502_377701349_0_0_0&matching_block_id=1055165502_377701349_0_0_0&sr_pri_blocks=1055165502_377701349_0_0_0__10960&from=searchresults#hotelTmpl
River View Residence by Charles Bridge,0,8.1,73,Apartmán s 1 ložnicí,2023-12-11,2023-12-12,3,3165,0,Kč,https://www.booking.com/hotel/cz/river-view-residence-by-charles-bridge.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=76&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1055165502_377701349_0_0_0&highlighted_blocks=1055165502_377701349_0_0_0&matching_block_id=1055165502_377701349_0_0_0&sr_pri_blocks=1055165502_377701349_0_0_0__10960&from=searchresults#hotelTmpl
River View Residence by Charles Bridge,0,8.1,73,Apartmán s 1 ložnicí,2023-12-11,2023-12-12,4,2909,0,Kč,https://www.booking.com/hotel/cz/river-view-residence-by-charles-bridge.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=76&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1055165502_377701349_0_0_0&highlighted_blocks=1055165502_377701349_0_0_0&matching_block_id=1055165502_377701349_0_0_0&sr_pri_blocks=1055165502_377701349_0_0_0__10960&from=searchresults#hotelTmpl
River View Residence by Charles Bridge,0,8.1,73,Apartmán s 1 ložnicí,2023-12-11,2023-12-12,4,3530,0,Kč,https://www.booking.com/hotel/cz/river-view-residence-by-charles-bridge.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-11&checkout=2023-12-12&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=76&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=48116595b0c300ea&srepoch=1701181612&all_sr_blocks=1055165502_377701349_0_0_0&highlighted_blocks=1055165502_377701349_0_0_0&matching_block_id=1055165502_377701349_0_0_0&sr_pri_blocks=1055165502_377701349_0_0_0__10960&from=searchresults#hotelTmpl
Apartment in center of Prague,0,9.1,18,Apartmán s 1 ložnicí,2023-12-10,2023-12-11,5,4626,0,Kč,https://www.booking.com/hotel/cz/2-room-flat-in-hearth-of-prague.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=124&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=942623401_374308368_0_0_0&highlighted_blocks=942623401_374308368_0_0_0&matching_block_id=942623401_374308368_0_0_0&sr_pri_blocks=942623401_374308368_0_0_0__19000&from=searchresults#hotelTmpl
Luxury Center APT Garage Parking by Michal&Friends,0,8.9,44,Apartmán,2023-12-10,2023-12-11,4,3059,0,Kč,https://www.booking.com/hotel/cz/prague-deluxe-apartment.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=123&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=388216701_121999234_4_0_0&highlighted_blocks=388216701_121999234_4_0_0&matching_block_id=388216701_121999234_4_0_0&sr_pri_blocks=388216701_121999234_4_0_0__12777&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Luxury Center APT Garage Parking by Michal&Friends,0,8.9,44,Apartmán,2023-12-10,2023-12-11,4,3196,0,Kč,https://www.booking.com/hotel/cz/prague-deluxe-apartment.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=123&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=388216701_121999234_4_0_0&highlighted_blocks=388216701_121999234_4_0_0&matching_block_id=388216701_121999234_4_0_0&sr_pri_blocks=388216701_121999234_4_0_0__12777&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Luxury Center APT Garage Parking by Michal&Friends,0,8.9,44,Apartmán,2023-12-10,2023-12-11,5,3371,0,Kč,https://www.booking.com/hotel/cz/prague-deluxe-apartment.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=123&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=388216701_121999234_4_0_0&highlighted_blocks=388216701_121999234_4_0_0&matching_block_id=388216701_121999234_4_0_0&sr_pri_blocks=388216701_121999234_4_0_0__12777&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Luxury Center APT Garage Parking by Michal&Friends,0,8.9,44,Apartmán,2023-12-10,2023-12-11,5,3508,0,Kč,https://www.booking.com/hotel/cz/prague-deluxe-apartment.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=123&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=388216701_121999234_4_0_0&highlighted_blocks=388216701_121999234_4_0_0&matching_block_id=388216701_121999234_4_0_0&sr_pri_blocks=388216701_121999234_4_0_0__12777&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Luxury Center APT Garage Parking by Michal&Friends,0,8.9,44,Apartmán,2023-12-10,2023-12-11,6,3683,0,Kč,https://www.booking.com/hotel/cz/prague-deluxe-apartment.cs.html?label=gog235jc-1FCAEoggI46AdIM1gDaDqIAQGYAQW4AQfIAQzYAQHoAQH4AQ2IAgGoAgO4ArOak6oGwAIB0gIkY2M5MGNmZTYtNzM0Mi00OGY1LTlkZTgtYjA1ZTRiM2JkZGEx2AIG4AIB&sid=c0b14234663a36fc66ae8b417d55092c&aid=397594&ucfs=1&arphpl=1&checkin=2023-12-10&checkout=2023-12-11&dest_id=-553173&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=123&sr_order=popularity&nflt=ht_id%3D201%3Broomfacility%3D38%3Bhotelfacility%3D2%3Breview_score%3D80%3Bhotelfacility%3D107&srpvid=25b26593268c000f&srepoch=1701181608&all_sr_blocks=388216701_121999234_4_0_0&highlighted_blocks=388216701_121999234_4_0_0&matching_block_id=388216701_121999234_4_0_0&sr_pri_blocks=388216701_121999234_4_0_0__12777&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
